Parent ID number,ID number,Short name,Description,Description format,Scale values,Scale configuration,Rule type (optional),Rule outcome (optional),Rule config (optional),Cross-referenced competency ID numbers,Exported ID (optional),Is framework,Taxonomy
PN LP-BUT INFO REAL 2022-C2,PN LP-BUT INFO REAL 2022-C2-L1,⭐ Appréhender et construire des algorithmes,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C2,PN LP-BUT INFO REAL 2022-C2-L2,⭐⭐ Sélectionner les algorithmes adéquats pour répondre à un problème donné,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C2,PN LP-BUT INFO REAL 2022-C2-L3,⭐⭐⭐ Analyser et optimiser des applications,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C3,PN LP-BUT INFO REAL 2022-C3-L1,⭐ Installer et configurer un poste de travail,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C3,PN LP-BUT INFO REAL 2022-C3-L2,⭐⭐ Déployer des services dans une architecture réseau,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C4,PN LP-BUT INFO REAL 2022-C4-L1,⭐ Concevoir et mettre en place une base de données à partir d’un cahier des charges client,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C4,PN LP-BUT INFO REAL 2022-C4-L2,"⭐⭐ Optimiser une base de données, interagir avec une application et mettre en oeuvre la sécurité",,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C5,PN LP-BUT INFO REAL 2022-C5-L1,⭐ Identifier les besoins métiers des clients et des utilisateurs,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C5,PN LP-BUT INFO REAL 2022-C5-L2,⭐⭐ Appliquer une démarche de suivi de projet,<p>Appliquer une d&eacute;marche de suivi<br>de projet en fonction des besoins<br>m&eacute;tiers des clients et des<br>utilisateurs</p>,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C6,PN LP-BUT INFO REAL 2022-C6-L1,⭐ Identifier ses aptitudes pour travailler dans une équipe,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C6,PN LP-BUT INFO REAL 2022-C6-L2,⭐⭐ Situer son rôle et ses missions au sein d’une équipe informatique,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C6,PN LP-BUT INFO REAL 2022-C6-L3,⭐⭐⭐ Manager une équipe informatique,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C1-L1,PN LP-BUT INFO REAL 2022-C1-L1-P1,Implémenter des conceptions simples,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C1-L1,PN LP-BUT INFO REAL 2022-C1-L1-P2,Élaborer des conceptions simples,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C1-L1,PN LP-BUT INFO REAL 2022-C1-L1-P3,Faire des essais et évaluer leurs résultats en regard des spécifications,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C1-L1,PN LP-BUT INFO REAL 2022-C1-L1-P4,Développer des interfaces utilisateurs,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C1-L2,PN LP-BUT INFO REAL 2022-C1-L2-P1,Élaborer et implémenter les spécifications fonctionnelles et non fonctionnelles,<p>&Eacute;laborer et impl&eacute;menter les sp&eacute;cifications fonctionnelles et non fonctionnelles &agrave; partir des exigences</p>,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C1-L2,PN LP-BUT INFO REAL 2022-C1-L2-P2,Appliquer des principes d’accessibilité et d’ergonomie,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C1-L2,PN LP-BUT INFO REAL 2022-C1-L2-P3,Adopter de bonnes pratiques de conception et de programmation,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C1-L2,PN LP-BUT INFO REAL 2022-C1-L2-P4,Vérifier et valider la qualité de l’application par les tests,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C1-L3,PN LP-BUT INFO REAL 2022-C1-L3-P1,Choisir et implémenter les architectures adaptées,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C1-L3,PN LP-BUT INFO REAL 2022-C1-L3-P2,Faire évoluer une application existante,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C1-L3,PN LP-BUT INFO REAL 2022-C1-L3-P3,Intégrer des solutions dans un environnement de production,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C2-L1,PN LP-BUT INFO REAL 2022-C2-L1-P1,Analyser un problème avec méthode,"<p>Analyser un probl&egrave;me avec m&eacute;thode (d&eacute;coupage en &eacute;l&eacute;ments algorithmiques simples, structure de donn&eacute;es...)</p>",,,,,,,,,,
PN LP-BUT INFO REAL 2022-C2-L1,PN LP-BUT INFO REAL 2022-C2-L1-P2,"Comparer des algorithmes pour des problèmes classiques (tris simples, recherche...)",,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C2-L1,PN LP-BUT INFO REAL 2022-C2-L1-P3,Formaliser et mettre en oeuvre des outils mathématiques pour l’informatique,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C2-L2,PN LP-BUT INFO REAL 2022-C2-L2-P1,Choisir des structures de données complexes adaptées au problème,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C2-L2,PN LP-BUT INFO REAL 2022-C2-L2-P2,Utiliser des techniques algorithmiques adaptées pour des problèmes complexes,"<p>Utiliser des techniques algorithmiques adapt&eacute;es pour des probl&egrave;mes complexes (par ex. recherche op&eacute;rationnelle, m&eacute;thodes arborescentes, optimisation globale, intelligence&nbsp;artificielle...)</p>",,,,,,,,,,
PN LP-BUT INFO REAL 2022-C2-L2,PN LP-BUT INFO REAL 2022-C2-L2-P3,Comprendre les enjeux et moyens de sécurisation des données et du code,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C2-L2,PN LP-BUT INFO REAL 2022-C2-L2-P4,Évaluer l’impact environnemental et sociétal des solutions proposées,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C2-L3,PN LP-BUT INFO REAL 2022-C2-L3-P1,Anticiper les résultats de diverses métriques,"<p>Anticiper les r&eacute;sultats de diverses m&eacute;triques (temps d&rsquo;ex&eacute;cution, occupation m&eacute;moire, mont&eacute;e en charge...)</p>",,,,,,,,,,
PN LP-BUT INFO REAL 2022-C2-L3,PN LP-BUT INFO REAL 2022-C2-L3-P2,"Profiler, analyser et justifier le comportement d’un code existant",,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C2-L3,PN LP-BUT INFO REAL 2022-C2-L3-P3,Choisir et utiliser des bibliothèques et méthodes dédiées au domaine d'application,"<p>Choisir et utiliser des biblioth&egrave;ques et m&eacute;thodes d&eacute;di&eacute;es au domaine d'application (imagerie, immersion, intelligence artificielle, jeux vid&eacute;os, parall&eacute;lisme, calcul formel...)</p>",,,,,,,,,,
PN LP-BUT INFO REAL 2022-C3-L1,PN LP-BUT INFO REAL 2022-C3-L1-P1,Identifier les différents composants (matériels et logiciels) d’un système numérique,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C3-L1,PN LP-BUT INFO REAL 2022-C3-L1-P2,Utiliser les fonctionnalités de base d’un système multitâches / multiutilisateurs,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C3-L1,PN LP-BUT INFO REAL 2022-C3-L1-P3,Installer et configurer un système d’exploitation et des outils de développement,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C3-L1,PN LP-BUT INFO REAL 2022-C3-L1-P4,Configurer un poste de travail dans un réseau d’entreprise,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C3-L2,PN LP-BUT INFO REAL 2022-C3-L2-P1,Concevoir et développer des applications communicantes,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C3-L2,PN LP-BUT INFO REAL 2022-C3-L2-P2,Utiliser des serveurs et des services réseaux virtualisés,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C3-L2,PN LP-BUT INFO REAL 2022-C3-L2-P3,Sécuriser les services et données d’un système,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C4-L1,PN LP-BUT INFO REAL 2022-C4-L1-P1,Mettre à jour et interroger une base de données relationnelle,<p>Mettre &agrave; jour et interroger une base de donn&eacute;es relationnelle (en requ&ecirc;tes directes ou &agrave; travers une application)</p>,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C4-L1,PN LP-BUT INFO REAL 2022-C4-L1-P2,Visualiser des données,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C4-L1,PN LP-BUT INFO REAL 2022-C4-L1-P3,Concevoir une base de données relationnelle à partir d’un cahier des charges,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C4-L2,PN LP-BUT INFO REAL 2022-C4-L2-P1,Optimiser les modèles de données de l’entreprise,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C4-L2,PN LP-BUT INFO REAL 2022-C4-L2-P2,Assurer la sécurité des données (intégrité et confidentialité),,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C4-L2,PN LP-BUT INFO REAL 2022-C4-L2-P3,Organiser la restitution de données à travers la programmation et la visualisation,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C4-L2,PN LP-BUT INFO REAL 2022-C4-L2-P4,Manipuler des données hétérogènes,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C5-L1,PN LP-BUT INFO REAL 2022-C5-L1-P1,Appréhender les besoins du client et de l'utilisateur,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C5-L1,PN LP-BUT INFO REAL 2022-C5-L1-P2,Mettre en place les outils de gestion de projet,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C5-L1,PN LP-BUT INFO REAL 2022-C5-L1-P3,Identifier les acteurs et les différentes phases d’un cycle de développement,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C5-L2,PN LP-BUT INFO REAL 2022-C5-L2-P1,Identifier les processus présents dans une organisation,<p>Identifier les processus pr&eacute;sents dans une organisation en vue d&rsquo;am&eacute;liorer les syst&egrave;mes d&rsquo;information</p>,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C5-L2,PN LP-BUT INFO REAL 2022-C5-L2-P2,Formaliser les besoins du client et de l'utilisateur,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C5-L2,PN LP-BUT INFO REAL 2022-C5-L2-P3,Identifier les critères de faisabilité d’un projet informatique,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C5-L2,PN LP-BUT INFO REAL 2022-C5-L2-P4,Définir et mettre en oeuvre une démarche de suivi de projet,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C6-L1,PN LP-BUT INFO REAL 2022-C6-L1-P1,Appréhender l’écosystème numérique,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C6-L1,PN LP-BUT INFO REAL 2022-C6-L1-P2,Découvrir les aptitudes requises selon les différents secteurs informatiques,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C6-L1,PN LP-BUT INFO REAL 2022-C6-L1-P3,"Identifier les statuts, les fonctions et les rôles de chaque membre d’une équipe pluridisciplinaire",,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C6-L1,PN LP-BUT INFO REAL 2022-C6-L1-P4,Acquérir les compétences interpersonnelles pour travailler en équipe,,,,,,,,,,,
PN LP-BUT INFO REAL 2022-C6-L2,PN LP-BUT INFO REAL 2022-C6-L2-P1,"Comprendre la diversité, la structure et la dimension de l’informatique dans une organisation","<p>Comprendre la diversit&eacute;, la structure et la dimension de l&rsquo;informatique dans une organisation (ESN, DSI,...)</p>",,,,,,,,,,
PN LP-BUT INFO REAL 2022-C6-L2,PN LP-BUT INFO REAL 2022-C6-L2-P2,Appliquer une démarche pour intégrer une équipe informatique au sein d’une organisation,,,,,,,,,,,
